contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,expiration,type,gex,timestamp,current_price
QQQ241113P00520000,2024-11-13 19:00:48+00:00,520.0,5.71,5.06,5.72,-0.8200002,-13.735345,200.0,165,1.0000000000000004e-05,True,REGULAR,USD,2024-11-13,put,0.0,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241113P00521000,2024-11-13 17:15:17+00:00,521.0,7.7,5.95,6.59,-0.6000004,-7.22892,26.0,132,1.0000000000000004e-05,True,REGULAR,USD,2024-11-13,put,0.0,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241113P00522000,2024-11-13 17:59:39+00:00,522.0,7.9,6.99,7.43,-1.0099998,-11.335576,6.0,2,1.0000000000000004e-05,True,REGULAR,USD,2024-11-13,put,0.0,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241113P00523000,2024-11-13 18:30:42+00:00,523.0,8.79,7.98,8.41,-1.0600004,-10.761426,6.0,10,1.0000000000000004e-05,True,REGULAR,USD,2024-11-13,put,0.0,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241113C00504000,2024-11-13 18:50:12+00:00,504.0,10.71,10.35,10.63,1.4399996,15.533975,130.0,234,0.4460504614257812,True,REGULAR,USD,2024-11-13,call,893.5447327104409,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241113C00505000,2024-11-13 18:59:21+00:00,505.0,9.79,9.02,9.58,1.6300001,19.975492,196.0,202,0.4113828393554687,True,REGULAR,USD,2024-11-13,call,1082.443851784726,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241113C00506000,2024-11-13 18:27:23+00:00,506.0,8.0,8.15,8.49,0.5799999,7.8167105,231.0,277,0.3713441772460937,True,REGULAR,USD,2024-11-13,call,1556.6887594556713,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241113C00507000,2024-11-13 18:52:03+00:00,507.0,7.68,7.24,7.48,1.1299996,17.251902,1637.0,273,0.3405827661132812,True,REGULAR,USD,2024-11-13,call,6594.740816850547,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241113C00508000,2024-11-13 19:02:37+00:00,508.0,6.51,6.33,6.35,0.8200002,14.41125,849.0,293,0.2954172021484375,True,REGULAR,USD,2024-11-13,call,4624.219784858313,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241113C00509000,2024-11-13 19:03:56+00:00,509.0,5.36,5.25,5.49,0.5799999,12.133889,3301.0,849,0.2800364965820311,True,REGULAR,USD,2024-11-13,call,18826.50477616989,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241113C00510000,2024-11-13 19:05:49+00:00,510.0,4.13,4.14,4.13,0.05000019,1.1494297,18058.0,2786,0.2089922851562499,True,REGULAR,USD,2024-11-13,call,126253.58151371645,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241113C00511000,2024-11-13 19:03:56+00:00,511.0,3.35,3.29,3.5,0.06999993,2.1341443,72697.0,2068,0.2136309106445312,True,REGULAR,USD,2024-11-13,call,483945.955471449,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241113C00512000,2024-11-13 19:05:48+00:00,512.0,2.19,2.32,2.5,-0.37999988,-13.194441,153199.0,3151,0.1762777685546875,True,REGULAR,USD,2024-11-13,call,1278695.0709383416,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241113C00513000,2024-11-13 19:06:21+00:00,513.0,1.28,1.3,1.36,-0.72,-35.820896,181547.0,4944,0.1212246081542968,True,REGULAR,USD,2024-11-13,call,2282850.840063971,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241113C00514000,2024-11-13 19:06:20+00:00,514.0,0.58,0.65,0.66,-0.93,-60.784313,147423.0,5468,0.0971769970703125,False,REGULAR,USD,2024-11-13,call,2213903.347790753,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241113C00515000,2024-11-13 19:06:22+00:00,515.0,0.21,0.2,0.21,-0.88000005,-82.243,125415.0,5854,0.0776459423828125,False,REGULAR,USD,2024-11-13,call,1688338.9441445463,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241113C00516000,2024-11-13 19:05:50+00:00,516.0,0.06,0.08,0.08,-0.69,-92.0,53260.0,4129,0.0776459423828125,False,REGULAR,USD,2024-11-13,call,430467.198519806,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241113C00517000,2024-11-13 19:05:33+00:00,517.0,0.02,0.03,0.03,-0.48,-94.117645,52776.0,8927,0.079110771484375,False,REGULAR,USD,2024-11-13,call,224950.01170454783,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241113C00518000,2024-11-13 19:03:56+00:00,518.0,0.02,0.01,0.02,-0.31,-93.93939,30413.0,3692,0.0898528515625,False,REGULAR,USD,2024-11-13,call,75628.08321351674,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241113C00519000,2024-11-13 19:04:56+00:00,519.0,0.01,0.0,0.01,-0.21,-95.454544,16412.0,4104,0.09571216796875,False,REGULAR,USD,2024-11-13,call,24410.29847020078,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241113C00520000,2024-11-13 19:03:04+00:00,520.0,0.01,0.0,0.01,-0.13,-92.85714,16165.0,9403,0.10938390625,False,REGULAR,USD,2024-11-13,call,23613.27552994228,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241113C00521000,2024-11-13 18:40:12+00:00,521.0,0.01,0.0,0.01,-0.080000006,-88.88889,10987.0,3293,0.12305564453125,False,REGULAR,USD,2024-11-13,call,10676.202081428064,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241113C00522000,2024-11-13 19:01:58+00:00,522.0,0.01,0.0,0.01,-0.04,-80.00001,1787.0,2877,0.1367273828125,False,REGULAR,USD,2024-11-13,call,2912.747177787061,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241113C00523000,2024-11-13 17:15:30+00:00,523.0,0.01,0.0,0.01,-0.03,-75.0,658.0,2270,0.148446015625,False,REGULAR,USD,2024-11-13,call,1467.16384323923,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241113P00504000,2024-11-13 18:53:21+00:00,504.0,0.01,0.0,0.01,-0.12,-92.30769,13074.0,8941,0.14063359375,False,REGULAR,USD,2024-11-13,put,11743.260621359968,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241113P00505000,2024-11-13 18:59:13+00:00,505.0,0.01,0.0,0.01,-0.17999999,-94.73685,27309.0,6964,0.1289149609375,False,REGULAR,USD,2024-11-13,put,23733.53041680038,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241113P00506000,2024-11-13 19:05:19+00:00,506.0,0.01,0.0,0.01,-0.24,-96.0,26030.0,7063,0.1132901171875,False,REGULAR,USD,2024-11-13,put,26539.21724293218,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241113P00507000,2024-11-13 19:02:01+00:00,507.0,0.01,0.01,0.02,-0.31,-96.875,47300.0,11391,0.10938390625,False,REGULAR,USD,2024-11-13,put,87253.99419405239,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241113P00508000,2024-11-13 19:01:59+00:00,508.0,0.02,0.01,0.02,-0.42,-97.67442,58360.0,7916,0.094735615234375,False,REGULAR,USD,2024-11-13,put,132285.64178785775,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241113P00509000,2024-11-13 19:06:03+00:00,509.0,0.02,0.01,0.02,-0.58000004,-96.66667,99213.0,3560,0.07813421875,False,REGULAR,USD,2024-11-13,put,275177.6407523207,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241113P00510000,2024-11-13 19:05:23+00:00,510.0,0.02,0.02,0.03,-0.77000004,-97.46836,172547.0,8805,0.067392138671875,False,REGULAR,USD,2024-11-13,put,881907.3519215353,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241113P00511000,2024-11-13 19:05:54+00:00,511.0,0.04,0.03,0.04,-0.99999994,-96.15384,163957.0,7423,0.0522555712890625,False,REGULAR,USD,2024-11-13,put,1522763.5422301432,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241113P00512000,2024-11-13 19:06:23+00:00,512.0,0.08,0.07,0.08,-1.3199999,-94.28571,128133.0,5246,0.0395603857421874,False,REGULAR,USD,2024-11-13,put,2826668.614203624,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241113P00513000,2024-11-13 19:06:22+00:00,513.0,0.19,0.18,0.2,-1.5799999,-89.26554,97185.0,4311,0.0239355419921875,False,REGULAR,USD,2024-11-13,put,6162290.058217281,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241113P00514000,2024-11-13 19:06:23+00:00,514.0,0.49,0.48,0.49,-1.8,-78.94737,64163.0,2532,1.0000000000000004e-05,True,REGULAR,USD,2024-11-13,put,0.0,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241113P00515000,2024-11-13 19:06:20+00:00,515.0,1.13,1.1,1.13,-1.7500001,-60.975613,15614.0,1082,1.0000000000000004e-05,True,REGULAR,USD,2024-11-13,put,0.0,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241113P00516000,2024-11-13 19:05:47+00:00,516.0,1.87,1.64,1.74,-1.62,-46.285713,4436.0,707,1.0000000000000004e-05,True,REGULAR,USD,2024-11-13,put,0.0,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241113P00517000,2024-11-13 19:04:58+00:00,517.0,2.65,2.51,2.76,-1.6500001,-38.823532,431.0,330,1.0000000000000004e-05,True,REGULAR,USD,2024-11-13,put,0.0,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241113P00518000,2024-11-13 18:59:38+00:00,518.0,3.4,3.17,3.79,-1.6999998,-33.333332,110.0,76,1.0000000000000004e-05,True,REGULAR,USD,2024-11-13,put,0.0,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241113P00519000,2024-11-13 18:48:24+00:00,519.0,4.27,4.34,4.98,-1.73,-28.833334,49.0,47,1.0000000000000004e-05,True,REGULAR,USD,2024-11-13,put,0.0,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241113P00520000,2024-11-13 19:04:25+00:00,520.0,5.7,5.12,6.01,-0.8300004,-12.710572,204.0,165,1.0000000000000004e-05,True,REGULAR,USD,2024-11-13,put,0.0,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241113P00521000,2024-11-13 17:15:17+00:00,521.0,7.7,6.25,6.98,-0.6000004,-7.22892,26.0,132,1.0000000000000004e-05,True,REGULAR,USD,2024-11-13,put,0.0,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241113P00522000,2024-11-13 17:59:39+00:00,522.0,7.9,7.29,7.83,-1.0099998,-11.335576,6.0,2,1.0000000000000004e-05,True,REGULAR,USD,2024-11-13,put,0.0,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241113P00523000,2024-11-13 18:30:42+00:00,523.0,8.79,8.3,8.96,-1.0600004,-10.761426,6.0,10,1.0000000000000004e-05,True,REGULAR,USD,2024-11-13,put,0.0,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241113C00503000,2024-11-13 19:00:15+00:00,503.0,11.6,10.8,11.16,1.2400007,11.96912,191.0,585,0.44727115234375,True,REGULAR,USD,2024-11-13,call,1818.0633878148344,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241113C00504000,2024-11-13 18:50:12+00:00,504.0,10.71,9.97,10.27,1.4399996,15.533975,130.0,234,0.4333552758789062,True,REGULAR,USD,2024-11-13,call,924.8453620534084,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241113C00505000,2024-11-13 19:10:43+00:00,505.0,8.99,8.76,9.26,0.8299999,9.2633915,197.0,202,0.403326279296875,True,REGULAR,USD,2024-11-13,call,1120.8562051338608,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241113C00506000,2024-11-13 19:08:12+00:00,506.0,8.14,7.83,8.14,0.72000027,9.703508,242.0,277,0.3596255444335937,True,REGULAR,USD,2024-11-13,call,1656.6668739632937,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241113C00507000,2024-11-13 18:52:03+00:00,507.0,7.68,6.82,7.09,1.1299996,17.251902,1637.0,273,0.324103438720703,True,REGULAR,USD,2024-11-13,call,6954.690836784597,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241113C00508000,2024-11-13 19:02:37+00:00,508.0,6.51,5.92,6.18,0.8200002,14.41125,849.0,293,0.3038399694824218,True,REGULAR,USD,2024-11-13,call,4667.4504986348,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241113C00509000,2024-11-13 19:06:01+00:00,509.0,5.2,4.92,5.18,0.4199996,8.786603,3302.0,849,0.2719799365234374,True,REGULAR,USD,2024-11-13,call,19713.416916355047,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241113C00510000,2024-11-13 19:10:10+00:00,510.0,3.99,3.92,4.19,-0.089999914,-2.2058804,19040.0,2786,0.2395095581054687,True,REGULAR,USD,2024-11-13,call,122768.19394402024,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241113C00511000,2024-11-13 19:08:46+00:00,511.0,3.17,2.97,3.15,-0.109999895,-3.3536553,72726.0,2068,0.1999591723632812,True,REGULAR,USD,2024-11-13,call,524447.7347079329,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241113C00512000,2024-11-13 19:10:08+00:00,512.0,2.07,2.08,2.17,-0.5,-19.23077,153223.0,3151,0.1633384448242187,True,REGULAR,USD,2024-11-13,call,1398196.4472689277,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241113C00513000,2024-11-13 19:10:44+00:00,513.0,1.23,1.14,1.18,-0.77,-38.693466,182246.0,4944,0.1198818481445312,False,REGULAR,USD,2024-11-13,call,2316911.938118915,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241113C00514000,2024-11-13 19:11:08+00:00,514.0,0.54,0.53,0.54,-0.96999997,-64.23841,149200.0,5468,0.0964445825195312,False,REGULAR,USD,2024-11-13,call,2144712.18254162,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241113C00515000,2024-11-13 19:11:13+00:00,515.0,0.17,0.18,0.19,-0.92,-83.63636,128203.0,5854,0.083016982421875,False,REGULAR,USD,2024-11-13,call,1481954.1879745254,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241113C00516000,2024-11-13 19:10:51+00:00,516.0,0.05,0.05,0.06,-0.7,-93.333336,53721.0,4129,0.0786224951171875,False,REGULAR,USD,2024-11-13,call,350532.78478987643,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241113C00517000,2024-11-13 19:11:12+00:00,517.0,0.02,0.02,0.03,-0.48,-94.117645,52904.0,8927,0.084970087890625,False,REGULAR,USD,2024-11-13,call,202393.2351535963,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241113C00518000,2024-11-13 19:08:05+00:00,518.0,0.02,0.01,0.02,-0.31,-96.875,30436.0,3692,0.09571216796875,False,REGULAR,USD,2024-11-13,call,70226.09441391648,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241113C00519000,2024-11-13 19:09:59+00:00,519.0,0.01,0.0,0.01,-0.21,-95.454544,16433.0,4104,0.09961837890625,False,REGULAR,USD,2024-11-13,call,21688.645517270907,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241113C00520000,2024-11-13 19:03:04+00:00,520.0,0.01,0.0,0.01,-0.13,-92.85714,16165.0,9403,0.1132901171875,False,REGULAR,USD,2024-11-13,call,21324.800353562216,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241113C00521000,2024-11-13 18:40:12+00:00,521.0,0.01,0.0,0.01,-0.080000006,-88.88889,10987.0,3293,0.1289149609375,False,REGULAR,USD,2024-11-13,call,10480.840117042151,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241113C00522000,2024-11-13 19:01:58+00:00,522.0,0.01,0.0,0.01,-0.04,-80.00001,1787.0,2877,0.14063359375,False,REGULAR,USD,2024-11-13,call,2692.534943236225,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241113P00503000,2024-11-13 18:40:16+00:00,503.0,0.01,0.0,0.01,-0.09,-90.0,7065.0,3505,0.1523522265625,False,REGULAR,USD,2024-11-13,put,5460.0834966946,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241113P00504000,2024-11-13 19:07:17+00:00,504.0,0.01,0.0,0.01,-0.12,-92.30769,13075.0,8941,0.1367273828125,False,REGULAR,USD,2024-11-13,put,12713.810011757269,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241113P00505000,2024-11-13 19:09:52+00:00,505.0,0.01,0.0,0.01,-0.17999999,-94.73685,27310.0,6964,0.12500875,False,REGULAR,USD,2024-11-13,put,25977.02602373858,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241113P00506000,2024-11-13 19:05:19+00:00,506.0,0.01,0.0,0.01,-0.24,-96.0,26200.0,7063,0.10938390625,False,REGULAR,USD,2024-11-13,put,29578.84601942864,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241113P00507000,2024-11-13 19:09:46+00:00,507.0,0.01,0.01,0.02,-0.31,-96.875,47379.0,11391,0.1054776953125,False,REGULAR,USD,2024-11-13,put,98437.4098458559,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241113P00508000,2024-11-13 19:10:30+00:00,508.0,0.01,0.01,0.02,-0.43,-97.72727,58422.0,7916,0.0898528515625,False,REGULAR,USD,2024-11-13,put,147648.5909272643,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241113P00509000,2024-11-13 19:09:24+00:00,509.0,0.01,0.01,0.02,-0.59000003,-96.72131,103227.0,3560,0.073251455078125,False,REGULAR,USD,2024-11-13,put,328143.0039328288,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241113P00510000,2024-11-13 19:10:14+00:00,510.0,0.03,0.02,0.03,-0.76000005,-96.20254,172744.0,8805,0.061532822265625,False,REGULAR,USD,2024-11-13,put,1028683.4131453004,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241113P00511000,2024-11-13 19:11:13+00:00,511.0,0.05,0.04,0.05,-0.98999995,-95.19231,164463.0,7423,0.0483493603515624,False,REGULAR,USD,2024-11-13,put,2004166.429748452,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241113P00512000,2024-11-13 19:11:16+00:00,512.0,0.08,0.09,0.1,-1.3199999,-93.61703,128486.0,5246,0.034189345703125,False,REGULAR,USD,2024-11-13,put,3961930.452522066,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241113P00513000,2024-11-13 19:11:25+00:00,513.0,0.2,0.21,0.22,-1.5699999,-88.70057,98740.0,4311,0.0063575927734375,True,REGULAR,USD,2024-11-13,put,12316585.964179829,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241113P00514000,2024-11-13 19:11:16+00:00,514.0,0.52,0.52,0.53,-1.77,-76.95652,67920.0,2532,1.0000000000000004e-05,True,REGULAR,USD,2024-11-13,put,0.0,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241113P00515000,2024-11-13 19:10:53+00:00,515.0,1.18,1.15,1.19,-1.7000002,-59.027782,17211.0,1082,1.0000000000000004e-05,True,REGULAR,USD,2024-11-13,put,0.0,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241113P00516000,2024-11-13 19:11:19+00:00,516.0,2.06,1.98,2.14,-1.4300001,-40.74074,6597.0,707,1.0000000000000004e-05,True,REGULAR,USD,2024-11-13,put,0.0,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241113P00517000,2024-11-13 19:10:18+00:00,517.0,3.08,2.85,3.16,-1.2200003,-28.372099,436.0,330,1.0000000000000004e-05,True,REGULAR,USD,2024-11-13,put,0.0,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241113P00518000,2024-11-13 19:06:12+00:00,518.0,3.9,3.74,4.42,-1.1999998,-23.52941,130.0,76,1.0000000000000004e-05,True,REGULAR,USD,2024-11-13,put,0.0,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241113P00519000,2024-11-13 18:48:24+00:00,519.0,4.27,4.74,5.38,-1.73,-28.833334,49.0,47,1.0000000000000004e-05,True,REGULAR,USD,2024-11-13,put,0.0,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241113P00520000,2024-11-13 19:04:25+00:00,520.0,5.7,5.62,6.18,-0.8300004,-12.710572,204.0,165,1.0000000000000004e-05,True,REGULAR,USD,2024-11-13,put,0.0,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241113P00521000,2024-11-13 17:15:17+00:00,521.0,7.7,6.71,7.3,-0.6000004,-7.22892,26.0,132,1.0000000000000004e-05,True,REGULAR,USD,2024-11-13,put,0.0,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241113P00522000,2024-11-13 17:59:39+00:00,522.0,7.9,7.67,8.25,-1.0099998,-11.335576,6.0,2,1.0000000000000004e-05,True,REGULAR,USD,2024-11-13,put,0.0,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241113C00503000,2024-11-13 19:00:15+00:00,503.0,11.6,10.94,11.31,1.2400007,11.96912,191.0,585,0.47070841796875,True,REGULAR,USD,2024-11-13,call,1789.9080105697376,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241113C00504000,2024-11-13 19:11:39+00:00,504.0,10.11,9.91,10.26,0.8399992,9.06148,131.0,234,0.4357966577148437,True,REGULAR,USD,2024-11-13,call,927.5922149091662,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241113C00505000,2024-11-13 19:10:43+00:00,505.0,8.99,8.7,9.4,0.8299999,10.171568,197.0,202,0.42383388671875,True,REGULAR,USD,2024-11-13,call,1096.1695244415746,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241113C00506000,2024-11-13 19:14:41+00:00,506.0,8.02,7.96,8.23,0.6000004,8.086259,245.0,277,0.3737855590820312,True,REGULAR,USD,2024-11-13,call,1637.8043614834362,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241113C00507000,2024-11-13 18:52:03+00:00,507.0,7.68,6.92,7.19,1.1299996,17.251902,1637.0,273,0.3391179370117187,True,REGULAR,USD,2024-11-13,call,6796.461568970292,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241113C00508000,2024-11-13 19:02:37+00:00,508.0,6.51,5.95,6.23,0.8200002,14.41125,849.0,293,0.3125068749999999,True,REGULAR,USD,2024-11-13,call,4594.131852102956,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241113C00509000,2024-11-13 19:13:22+00:00,509.0,5.24,4.91,5.26,0.45999956,9.623421,3316.0,849,0.2832102929687499,True,REGULAR,USD,2024-11-13,call,19248.78529810798,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241113C00510000,2024-11-13 19:13:22+00:00,510.0,4.3,4.08,4.21,0.22000027,5.3921633,19151.0,2786,0.24414818359375,True,REGULAR,USD,2024-11-13,call,121799.7334434572,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241113C00511000,2024-11-13 19:16:02+00:00,511.0,3.23,2.98,3.23,-0.049999952,-1.5624985,72740.0,2068,0.2102129760742187,True,REGULAR,USD,2024-11-13,call,502785.73821477685,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241113C00512000,2024-11-13 19:15:02+00:00,512.0,2.15,2.15,2.23,-0.41999984,-15.909086,153286.0,3151,0.1711508666992187,True,REGULAR,USD,2024-11-13,call,1338956.7857642192,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241113C00513000,2024-11-13 19:16:24+00:00,513.0,1.37,1.36,1.4,-0.63,-32.30769,182630.0,4944,0.1420984228515625,False,REGULAR,USD,2024-11-13,call,1958846.1944817728,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241113C00514000,2024-11-13 19:16:34+00:00,514.0,0.56,0.6,0.61,-0.95,-62.091503,152290.0,5468,0.1049894189453125,False,REGULAR,USD,2024-11-13,call,2031620.3933151,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241113C00515000,2024-11-13 19:16:32+00:00,515.0,0.19,0.2,0.22,-0.90000004,-82.5688,131493.0,5854,0.0883880224609375,False,REGULAR,USD,2024-11-13,call,1487476.654218484,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241113C00516000,2024-11-13 19:16:11+00:00,516.0,0.07,0.05,0.07,-0.68,-90.666664,54647.0,4129,0.0820404296875,False,REGULAR,USD,2024-11-13,call,365295.3968200975,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241113C00517000,2024-11-13 19:14:32+00:00,517.0,0.03,0.02,0.03,-0.47,-94.0,52943.0,8927,0.085946640625,False,REGULAR,USD,2024-11-13,call,201811.6812131439,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241113C00518000,2024-11-13 19:15:21+00:00,518.0,0.01,0.01,0.02,-0.32000002,-96.9697,30548.0,3692,0.09571216796875,False,REGULAR,USD,2024-11-13,call,68378.37715819891,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241113C00519000,2024-11-13 19:15:56+00:00,519.0,0.01,0.0,0.01,-0.21,-95.454544,16439.0,4104,0.1015714843749999,False,REGULAR,USD,2024-11-13,call,22807.73637807138,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241113C00520000,2024-11-13 19:03:04+00:00,520.0,0.01,0.0,0.01,-0.13,-92.85714,16165.0,9403,0.1132901171875,False,REGULAR,USD,2024-11-13,call,20704.83306672089,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241113C00521000,2024-11-13 18:40:12+00:00,521.0,0.01,0.0,0.01,-0.080000006,-88.88889,10987.0,3293,0.1289149609375,False,REGULAR,USD,2024-11-13,call,10212.832504664304,2024-11-14 14:15:03.231608,508.5199890136719
QQQ241113C00522000,2024-11-13 19:11:43+00:00,522.0,0.01,0.0,0.01,-0.04,-80.00001,1788.0,2877,0.14063359375,False,REGULAR,USD,2024-11-13,call,2628.2330093576284,2024-11-14 14:15:03.231608,508.5199890136719
